tapology_fighter_id,tapology_url,name,nickname,dob_raw,dob,birth_place,country,fighting_out_of,affiliation_gym,height_in,reach_in,stance,foundation_style,profile_image_url,fetched_at,source_url,source_file
sam-morgan-the-squeeze,https://www.tapology.com/fightcenter/fighters/sam-morgan-the-squeeze,Sam Morgan,The Squeeze,1981-Sep 28,1981-09-28,United States,US,"Minneapolis, Minnesota, USA",Team Bison,70,,,,https://images.tapology.com/letterbox_images/722/default/wide.jpg?1275993380,2025-12-27T21:26:01.299673,https://www.tapology.com/fightcenter/fighters/sam-morgan-the-squeeze,sam-morgan-the-squeeze-6a6a8c3ee482.json
sam-oropeza,https://www.tapology.com/fightcenter/fighters/sam-oropeza,Sam Oropeza,Sammy O,1985-Jun 17,1985-06-17,United States,US,"Briarcliff, Pennsylvania",Balance Studios,74,72.5,,,https://images.tapology.com/letterbox_images/1698/default/Sam-Oropeza.jpg?1295547324,2025-12-27T22:27:03.093477,https://www.tapology.com/fightcenter/fighters/sam-oropeza,sam-oropeza-6fd96bbd70d2.json
sam-spengler-the-ram,https://www.tapology.com/fightcenter/fighters/sam-spengler-the-ram,Sam Spengler,The Ram,1976-Apr 04,1976-04-04,United States,US,California,Cung Le's MMA,71,67.0,,,https://images.tapology.com/letterbox_images/1484/default/wide.jpg?1275993578,2025-12-28T09:21:30.954226,https://www.tapology.com/fightcenter/fighters/sam-spengler-the-ram,sam-spengler-the-ram-e2324a23db26.json
sam-stout-hands-of-stone,https://www.tapology.com/fightcenter/fighters/sam-stout-hands-of-stone,Sam Stout,Hands Of Stone,1984-Apr 23,1984-04-23,"London, Ontario, Canada",CA,"London, Ontario",Adrenaline MMA Training & Fitness,69,70.0,,,https://images.tapology.com/letterbox_images/147/default/wide.jpg?1275993071,2025-12-28T09:27:29.955382,https://www.tapology.com/fightcenter/fighters/sam-stout-hands-of-stone,sam-stout-hands-of-stone-f9497c954f67.json
samy-schiavo-the-dog,https://www.tapology.com/fightcenter/fighters/samy-schiavo-the-dog,Samy Schiavo,The Dog,1975-Dec 24,1975-12-24,France,FR,"Avignon, France",Bushido Academie,68,,,,https://images.tapology.com/letterbox_images/718/default/wide.jpg?1275993380,2025-12-28T03:16:52.577798,https://www.tapology.com/fightcenter/fighters/samy-schiavo-the-dog,samy-schiavo-the-dog-cf8c5433c98b.json
sanae-kikuta,https://www.tapology.com/fightcenter/fighters/sanae-kikuta,Sanae Kikuta,,1971-Sep 10,1971-09-10,"Nerima-ku, Tokyo, Japan",JP,"Tokyo, Japan",GRABAKA,69,,,Judo,https://images.tapology.com/letterbox_images/611/default/kikuta_prof.jpg?1415238720,2025-12-27T20:11:11.525999,https://www.tapology.com/fightcenter/fighters/sanae-kikuta,sanae-kikuta-c318d8dc5b98.json
sarah-dalelio-the-monster,https://www.tapology.com/fightcenter/fighters/sarah-dalelio-the-monster,Sarah D'Alelio,The Monster,1980-Dec 13,1980-12-13,"Dublin, California, United States",US,"Dublin, California, United States",Cesar Gracie Jiu Jitsu,67,66.5,,,https://images.tapology.com/letterbox_images/10687/default/sarah-dalelio.jpg?1469496522,2025-12-27T08:33:38.952866,https://www.tapology.com/fightcenter/fighters/sarah-dalelio-the-monster,sarah-dalelio-the-monster-0a8a19ce884b.json
sarah-kaufman,https://www.tapology.com/fightcenter/fighters/sarah-kaufman,Sarah Kaufman,,1985-Sep 20,1985-09-20,"Victoria, British Columbia, Canada",CA,"Victoria, British Columbia",Zugec Ultimate Martial Arts,65,67.0,,,https://images.tapology.com/letterbox_images/344/default/Sarah.jpg?1515904905,2025-12-27T20:08:28.886830,https://www.tapology.com/fightcenter/fighters/sarah-kaufman,sarah-kaufman-a72a2069b215.json
satoru-kitaoka,https://www.tapology.com/fightcenter/fighters/satoru-kitaoka,Satoru Kitaoka,,1980-Feb 04,1980-02-04,"Nara, Japan",JP,"Shinjuku, Tokyo, Japan",Lotus,66,,,"Judo, Brazilian Jiu-Jitsu",https://images.tapology.com/letterbox_images/333/default/wide.jpg?1275993184,2025-12-27T20:13:33.861537,https://www.tapology.com/fightcenter/fighters/satoru-kitaoka,satoru-kitaoka-7b5c7fa983c7.json
satoshi-honma,https://www.tapology.com/fightcenter/fighters/satoshi-honma,Satoshi Honma,,1968-May 19,1968-05-19,Japan,JP,"Niigata, Japan",,72,,,,https://images.tapology.com/letterbox_images/1121/default/m.png?1578579174,2025-12-27T19:21:43.871455,https://www.tapology.com/fightcenter/fighters/satoshi-honma,satoshi-honma-7e7acb630a7f.json
satoshi-ishii,https://www.tapology.com/fightcenter/fighters/satoshi-ishii,Satoshi Ishii,,1986-Dec 19,1986-12-19,"Ibaraki, Osaka, Japan",HR,"Zagreb, Croatia",Cro Cop Team,71,74.0,,Judo,https://images.tapology.com/letterbox_images/925/default/Screenshot_20221228_233751_com.instagram.android_edit_7300063568092334.jpg?1672270807,2025-12-27T19:27:15.196086,https://www.tapology.com/fightcenter/fighters/satoshi-ishii,satoshi-ishii-d6766dbcfa89.json
savant-young-black-superman,https://www.tapology.com/fightcenter/fighters/savant-young-black-superman,Savant Young,Black Superman,1976-Jun 19,1976-06-19,"Pasadena, California, United States",US,"Pasadena, California",Team Bodyshop MMA,66,67.0,,,https://images.tapology.com/letterbox_images/750/default/wide.jpg?1275993397,2025-12-28T12:35:36.448862,https://www.tapology.com/fightcenter/fighters/savant-young-black-superman,savant-young-black-superman-5b24a903e2e2.json
scott-adams,https://www.tapology.com/fightcenter/fighters/scott-adams,Scott Adams,,,,"San Luis Obispo, California",US,"San Luis Obispo, California",The Pit,72,,,Kickboxing,,2025-12-27T05:38:28.481866,https://www.tapology.com/fightcenter/fighters/scott-adams,scott-adams-17e56aa40d8f.json
scott-baker,https://www.tapology.com/fightcenter/fighters/scott-baker,Scott Baker,,,,United States,US,Iowa,,72,,,,https://images.tapology.com/letterbox_images/980/default/2015-11-23-08-36-25__fjig__ID379.jpg?1519992542,2025-12-27T06:14:48.250320,https://www.tapology.com/fightcenter/fighters/scott-baker,scott-baker-0d40f8bbe72c.json
scott-bessac,https://www.tapology.com/fightcenter/fighters/scott-bessac,Scott Bessac,,1965-Oct 05,1965-10-05,United States,US,"Lodi, California",,76,,,,https://images.tapology.com/letterbox_images/1012/default/n.jpg?1519995116,2025-12-27T06:23:44.324898,https://www.tapology.com/fightcenter/fighters/scott-bessac,scott-bessac-d2306477cdc4.json
scott-carson,https://www.tapology.com/fightcenter/fighters/scott-carson,Scott Carson,,,,United States,US,"San Luis Obispo, California",Reign MMA,74,74.0,,,,2025-12-27T07:14:51.178148,https://www.tapology.com/fightcenter/fighters/scott-carson,scott-carson-d0835c55dea5.json
scott-ferrozzo-the-pit-bull,https://www.tapology.com/fightcenter/fighters/scott-ferrozzo-the-pit-bull,Scott Ferrozzo,The Pit Bull,1965-Apr 26,1965-04-26,United States,US,"Shakopee, Minnesota",,71,,,,https://images.tapology.com/headshot_images/1021/original/Ferrozzo_Scott.jpg?1276287205,2025-12-27T14:34:37.689854,https://www.tapology.com/fightcenter/fighters/scott-ferrozzo-the-pit-bull,scott-ferrozzo-the-pit-bull-9c279a4eba43.json
scott-fiedler,https://www.tapology.com/fightcenter/fighters/scott-fiedler,Scott Fiedler,,,,United States,US,"Pacific, Missouri, USA",,76,,,,https://images.tapology.com/letterbox_images/1032/default/kk.png?1520198813,2025-12-27T14:34:50.711460,https://www.tapology.com/fightcenter/fighters/scott-fiedler,scott-fiedler-dada32a43b5f.json
scott-graham,https://www.tapology.com/fightcenter/fighters/scott-graham,Scott Graham,,,,United States,US,"Santa Cruz, California",,76,,,,https://images.tapology.com/letterbox_images/1849/default/Graham-Scott-SF4-2.jpg?1277315719,2025-12-27T18:17:07.146741,https://www.tapology.com/fightcenter/fighters/scott-graham,scott-graham-967444c85c05.json
scott-harper-hardcore,https://www.tapology.com/fightcenter/fighters/scott-harper-hardcore,Scott Harper,Hardcore,1972-Apr 14,1972-04-14,United States,US,"Douglas, Georgia, USA",Team Praxis,72,,,,,2025-12-27T19:07:32.856181,https://www.tapology.com/fightcenter/fighters/scott-harper-hardcore,scott-harper-hardcore-f01c94336772.json
scott-jorgensen-young-guns,https://www.tapology.com/fightcenter/fighters/scott-jorgensen-young-guns,Scott Jorgensen,Young Guns,1982-Sep 17,1982-09-17,"Payson, Utah, United States",US,"Boise, Idaho",SBG Idaho,65,66.0,,,https://images.tapology.com/letterbox_images/325/default/Scott-Jorgensen-038-WEC-53.jpg?1292977539,2025-12-27T20:04:54.531869,https://www.tapology.com/fightcenter/fighters/scott-jorgensen-young-guns,scott-jorgensen-young-guns-2a7b5faa9a5c.json
scott-junk-punk-haole,https://www.tapology.com/fightcenter/fighters/scott-junk-punk-haole,Scott Junk,Punk Haole,1978-Dec 17,1978-12-17,United States,US,"Kailua, Hawaii",MMA Development,73,,,,https://images.tapology.com/letterbox_images/1266/default/wide.jpg?1275993532,2025-12-27T20:06:13.542252,https://www.tapology.com/fightcenter/fighters/scott-junk-punk-haole,scott-junk-punk-haole-82582eac45d4.json
scott-lighty-lights-out,https://www.tapology.com/fightcenter/fighters/scott-lighty-lights-out,Scott Lighty,Lights Out,1978-Oct 15,1978-10-15,United States,US,"San Carlos, California",The Pit,74,74.0,,,https://images.tapology.com/letterbox_images/414/default/wide.jpg?1275993226,2025-12-27T20:30:15.058342,https://www.tapology.com/fightcenter/fighters/scott-lighty-lights-out,scott-lighty-lights-out-d6686a36f561.json
scott-mcafee,https://www.tapology.com/fightcenter/fighters/scott-mcafee,Scott McAfee,,1983-Aug 23,1983-08-23,"Alaska, United States",US,"Sacramento, California",Team Alpha Male,68,,,,https://images.tapology.com/letterbox_images/1454/default/wide.jpg?1275993569,2025-12-27T21:07:43.921259,https://www.tapology.com/fightcenter/fighters/scott-mcafee,scott-mcafee-9f1eaf05310f.json
scott-morris,https://www.tapology.com/fightcenter/fighters/scott-morris,Scott Morris,The American Ninja,,,United States,US,"Arlington, Texas, USA",,72,,,Ninjitsu,https://images.tapology.com/letterbox_images/969/default/000v.png?1519992376,2025-12-27T21:26:34.206565,https://www.tapology.com/fightcenter/fighters/scott-morris,scott-morris-5022f3e0a444.json
scott-norton-hollywood,https://www.tapology.com/fightcenter/fighters/scott-norton-hollywood,Scott Norton,Hollywood,1973-Mar 15,1973-03-15,United States,US,"Los Angeles, California",AMC Pankration,70,,,,https://images.tapology.com/letterbox_images/1512/default/wide.jpg?1275993591,2025-12-27T22:17:53.590836,https://www.tapology.com/fightcenter/fighters/scott-norton-hollywood,scott-norton-hollywood-5fc92c1a114b.json
scott-shaffer,https://www.tapology.com/fightcenter/fighters/scott-shaffer,Scott Shaffer,,,,USA,US,USA,,67,,,Kickboxing,https://images.tapology.com/letterbox_images/1902/default/cc_%289%29.jpg?1660024029,2025-12-28T03:26:39.840459,https://www.tapology.com/fightcenter/fighters/scott-shaffer,scott-shaffer-9da2b0e5e289.json
scott-smith-hands-of-steel,https://www.tapology.com/fightcenter/fighters/scott-smith-hands-of-steel,Scott Smith,Hands of Steel,1979-May 21,1979-05-21,"Reno, Nevada, United States",US,"Elk Grove, California",Capital City Fighting Alliance,72,70.0,,,https://images.tapology.com/letterbox_images/56/default/02-Scott-Smith-Strikeforce.jpg?1291739950,2025-12-28T06:18:21.836198,https://www.tapology.com/fightcenter/fighters/scott-smith-hands-of-steel,scott-smith-hands-of-steel-940e909f2ada.json
scott-ventimiglia-meant-to-kill-ya,https://www.tapology.com/fightcenter/fighters/scott-ventimiglia-meant-to-kill-ya,Scott Ventimiglia,Meant To Kill Ya,1972-Nov 17,1972-11-17,United States,US,"Wood River, Illinois",,69,,,,https://images.tapology.com/letterbox_images/317/default/wide.jpg?1275993171,2025-12-28T12:10:57.249307,https://www.tapology.com/fightcenter/fighters/scott-ventimiglia-meant-to-kill-ya,scott-ventimiglia-meant-to-kill-ya-a8891368ad5b.json
sean-alvarez,https://www.tapology.com/fightcenter/fighters/sean-alvarez,Sean Alvarez,The Poker Brat,1971-Jul 14,1971-07-14,United States,US,New York,Renzo Gracie Academy,72,,,Brazillian Jiu-Jitu,https://images.tapology.com/letterbox_images/1151/default/untitled.png?1531061388,2025-12-27T05:56:44.377903,https://www.tapology.com/fightcenter/fighters/sean-alvarez,sean-alvarez-68d7766fa200.json
sean-bassett-the-hellraiser,https://www.tapology.com/fightcenter/fighters/sean-bassett-the-hellraiser,Sean Bassett,The Hellraiser,,,United States,US,United States,Shamrock Submission Fight Team,,,,,https://images.tapology.com/letterbox_images/1491/default/wide.jpg?1275993583,2025-12-27T06:18:41.395969,https://www.tapology.com/fightcenter/fighters/sean-bassett-the-hellraiser,sean-bassett-the-hellraiser-3be10d7e57e8.json
sean-daugherty,https://www.tapology.com/fightcenter/fighters/sean-daugherty,Sean Daugherty,,1975-Dec 04,1975-12-04,United States,US,"Akron, Ohio",,70,,,,https://images.tapology.com/letterbox_images/970/default/2015-11-23-08-00-24__jkoy__ID385.jpg?1519992857,2025-12-27T09:14:47.552525,https://www.tapology.com/fightcenter/fighters/sean-daugherty,sean-daugherty-228c7ca179f8.json
sean-gannon-the-cannon,https://www.tapology.com/fightcenter/fighters/sean-gannon-the-cannon,Sean Gannon,The Cannon,,,United States,US,,,75,,,,https://images.tapology.com/headshot_images/487/original/Gannon_Sean.jpg?1276287344,2025-12-27T16:19:35.868438,https://www.tapology.com/fightcenter/fighters/sean-gannon-the-cannon,sean-gannon-the-cannon-14b45f8ee913.json
sean-mccorkle-big-sexy,https://www.tapology.com/fightcenter/fighters/sean-mccorkle-big-sexy,Sean McCorkle,Big Sexy,1976-Jul 17,1976-07-17,"Indianapolis, Indiana, United States",US,"Indianapolis, Indiana",C-4 MMA,79,81.0,,,https://images.tapology.com/letterbox_images/1953/default/McCorkleHuntUFC119-002.jpg?1285685763,2025-12-27T21:08:09.152699,https://www.tapology.com/fightcenter/fighters/sean-mccorkle-big-sexy,sean-mccorkle-big-sexy-944c309c2cb7.json
sean-ohaire,https://www.tapology.com/fightcenter/fighters/sean-ohaire,Sean O'Haire,,1971-Feb 25,1971-02-25,"Hilton Head, South Carolina, United States",US,,,78,,,,https://images.tapology.com/letterbox_images/1392/default/Ohaire-Sean-Pride32-2.jpg?1276123437,2025-12-27T22:21:54.688402,https://www.tapology.com/fightcenter/fighters/sean-ohaire,sean-ohaire-68cc08810b85.json
sean-pierson,https://www.tapology.com/fightcenter/fighters/sean-pierson,Sean Pierson,Punisher,1976-Mar 10,1976-03-10,"Scarborough, Canada",CA,"Toronto, Canada",Grant's MMA,72,76.0,,Wrestling,https://images.tapology.com/letterbox_images/1550/default/07-Sean-Pierson-UFC-124-weigh-0036.jpg?1292009783,2025-12-27T23:15:56.439510,https://www.tapology.com/fightcenter/fighters/sean-pierson,sean-pierson-775d345567f6.json
sean-salmon,https://www.tapology.com/fightcenter/fighters/sean-salmon,Sean Salmon,,1977-Nov 09,1977-11-09,United States,US,"Columbus, Ohio",,70,,,,https://images.tapology.com/letterbox_images/568/default/wide.jpg?1275993307,2025-12-28T01:33:30.530624,https://www.tapology.com/fightcenter/fighters/sean-salmon,sean-salmon-96b35da991b9.json
sean-sherk-the-muscle-shark,https://www.tapology.com/fightcenter/fighters/sean-sherk-the-muscle-shark,Sean Sherk,The Muscle Shark,1973-Aug 05,1973-08-05,"St. Francis, Minnesota, United States",US,"Oak Grove, Minnesota",The Academy MN,66,66.9,,,https://images.tapology.com/letterbox_images/172/default/SherkDunhamUFC119-005.jpg?1285808605,2025-12-28T03:27:27.678573,https://www.tapology.com/fightcenter/fighters/sean-sherk-the-muscle-shark,sean-sherk-the-muscle-shark-58f37ab64a2a.json
sean-spencer,https://www.tapology.com/fightcenter/fighters/sean-spencer,Sean Spencer,Jesus Is Lord,1987-Jun 25,1987-06-25,"Bluefield, Virginia, United States",US,"Dallas, Texas",Fortis MMA,70,75.5,,,https://images.tapology.com/letterbox_images/8181/default/Spencer-Sean-FOX6-1.jpg?1359225995,2025-12-28T09:21:23.933200,https://www.tapology.com/fightcenter/fighters/sean-spencer,sean-spencer-92e13592b2ed.json
seichi-ikemoto,https://www.tapology.com/fightcenter/fighters/seichi-ikemoto,Seichi Ikemoto,,1975-Aug 24,1975-08-24,"Matsubara, Osaka, Japan",JP,"Osaka, Japan",STYLE MMA Studio,71,,,,https://images.tapology.com/letterbox_images/103/default/wide.jpg?1275993045,2025-12-27T19:25:53.920141,https://www.tapology.com/fightcenter/fighters/seichi-ikemoto,seichi-ikemoto-4fc1d9fc2e32.json
semmy-schilt-hightower,https://www.tapology.com/fightcenter/fighters/semmy-schilt-hightower,Semmy Schilt,Hightower,1973-Oct 27,1973-10-27,Netherlands,NL,"Zuidlaren, Drenthe, Holland",Golden Glory,83,,,,https://images.tapology.com/letterbox_images/571/default/wide.jpg?1275993309,2025-12-28T03:17:01.468273,https://www.tapology.com/fightcenter/fighters/semmy-schilt-hightower,semmy-schilt-hightower-b403844b836a.json
sergei-kharitonov-the-paratrooper,https://www.tapology.com/fightcenter/fighters/sergei-kharitonov-the-paratrooper,Sergei Kharitonov,The Paratrooper,1980-Aug 18,1980-08-18,"Plesetsk, Russia",RU,"Amsterdam, Holland",Golden Glory,76,75.0,,Boxing,https://images.tapology.com/letterbox_images/109/default/wide.jpg?1275993047,2025-12-27T20:10:38.648495,https://www.tapology.com/fightcenter/fighters/sergei-kharitonov-the-paratrooper,sergei-kharitonov-the-paratrooper-0ab5271a2d04.json
sergio-gomez,https://www.tapology.com/fightcenter/fighters/sergio-gomez,Sergio Gomez,,1982-Apr 29,1982-04-29,United States,US,"Racine, Wisconsin, USA",,66,,,,https://images.tapology.com/letterbox_images/812/default/wide.jpg?1275993417,2025-12-27T16:25:21.212269,https://www.tapology.com/fightcenter/fighters/sergio-gomez,sergio-gomez-0555be54c792.json
sergio-moraes,https://www.tapology.com/fightcenter/fighters/sergio-moraes,Sérgio Moraes,The Panther,1982-Jul 23,1982-07-23,"Sao Paulo, Sao Paulo, Brazil",BR,"Curitiba, Parana, Brazil",Evolução Thai MMA,72,72.0,,,https://images.tapology.com/letterbox_images/1777/default/Sergio-Moraes.jpeg?1339994178,2025-12-27T21:23:03.160362,https://www.tapology.com/fightcenter/fighters/sergio-moraes,sergio-moraes-c4c2edf096ab.json
seth-baczynski-polish-pistola,https://www.tapology.com/fightcenter/fighters/seth-baczynski-polish-pistola,Seth Baczynski,Polish Pistola,1981-Oct 26,1981-10-26,"Kawaii, Hawaii, United States",US,"Apache Junction, Arizona",Power MMA,75,75.0,,,https://images.tapology.com/letterbox_images/1829/default/Baczynski-Seth-FX6-3.jpg?1356143779,2025-12-27T06:14:00.115916,https://www.tapology.com/fightcenter/fighters/seth-baczynski-polish-pistola,seth-baczynski-polish-pistola-be433c8d7c00.json
seth-dikun-2-quik,https://www.tapology.com/fightcenter/fighters/seth-dikun-2-quik,Seth Dikun,2 Quik,1980-Aug 05,1980-08-05,United States,US,"Victorville, California, United States",Team Wildman Vale Tudo,70,,,,https://images.tapology.com/letterbox_images/326/default/wide.jpg?1275993177,2025-12-27T11:19:14.400841,https://www.tapology.com/fightcenter/fighters/seth-dikun-2-quik,seth-dikun-2-quik-1dba58ee96c8.json
seth-kleinbeck-mass-destruction,https://www.tapology.com/fightcenter/fighters/seth-kleinbeck-mass-destruction,Seth Kleinbeck,Mass Destruction,1973-Jul 25,1973-07-25,United States,US,Arkansas,,74,,,,https://images.tapology.com/letterbox_images/1472/default/wide.jpg?1275993577,2025-12-27T20:13:47.492928,https://www.tapology.com/fightcenter/fighters/seth-kleinbeck-mass-destruction,seth-kleinbeck-mass-destruction-5c0f1959a082.json
seth-petruzelli-the-silverback,https://www.tapology.com/fightcenter/fighters/seth-petruzelli-the-silverback,Seth Petruzelli,The Silverback,1979-Dec 03,1979-12-03,"Cape Coral, Florida, United States",US,"Orlando, Florida",The Jungle MMA & Fitness,72,75.0,,,https://images.tapology.com/letterbox_images/554/default/Petruzelli-Seth-UFC116-1.jpg?1278153830,2025-12-27T23:13:47.831205,https://www.tapology.com/fightcenter/fighters/seth-petruzelli-the-silverback,seth-petruzelli-the-silverback-b1e3a78d069a.json
